91306701,-3.4560132,0.42511597,8.662786
91306711,-3.3949401,0.4897815,8.743019
91306811,-3.3518298,0.7220984,8.440049
91306821,-3.290757,0.86699706,8.345446
91306831,-3.3230896,0.86220706,8.367001
91306841,-3.3769774,0.803529,8.437654
91306851,-3.3949401,0.732876,8.495134
91306861,-3.427273,0.6825806,8.50711
91306871,-3.3913476,0.6011499,8.534652
91306881,-3.497926,0.7652087,8.402926
91306891,-3.441643,0.8370593,8.483159
91306901,-3.422483,0.7532337,8.396938
91306911,-3.4356556,0.88974977,8.441246
91306921,-3.3422499,0.9400452,8.431666
91306931,-3.3182995,0.75203615,8.444839
91306941,-3.317102,0.5292993,8.716674
91306951,-3.309917,0.4538562,8.778944
91306962,-3.3350646,0.45625123,8.697514
91306972,-3.4152977,0.69096315,8.52627
91306982,-3.4009278,0.82268924,8.581355
91306992,-3.3650024,0.84065187,8.396938
91307002,-3.37099,0.76640624,8.444839
91307012,-3.3877552,0.59276736,8.565787
91307022,-3.429668,0.29099488,8.504714
91307032,-3.4021254,0.13052857,8.710686
91307042,-3.3446448,0.21435425,8.634046
91307052,-3.2332764,0.46223876,8.436457
91307062,-3.1243029,0.7472461,8.338261
91307072,-3.1183155,0.86100954,8.162227
91307082,-3.2644117,0.8969348,8.213719
91307092,-3.253634,0.6286926,8.378976
91307102,-3.2284863,0.183219,8.655601
91307112,-3.5278637,-0.09101074,8.7825365
91307122,-3.37578,-0.08023316,8.828042
91307132,-3.3123121,0.22752686,8.7897215
91307142,-3.37099,0.4418811,8.538244
91307152,-3.3554223,0.70174074,8.489147
91307162,-3.4057178,0.92687255,8.24725
91307172,-3.3530273,0.85142946,8.394544
91307182,-3.432063,0.7209009,8.455616
91307192,-3.624862,0.28500733,8.690329
91307202,-3.5362463,0.0119750975,8.790919
91307212,-3.6045043,0.034727782,8.759784
91307222,-3.5410364,0.24668701,8.697514
91307232,-3.3889527,0.59276736,8.441246
91307242,-3.4895434,0.8190967,8.244855
91307252,-3.3003368,0.7723938,8.242459
91307262,-3.3410523,0.613125,8.346643
91307272,-3.2787817,0.4179309,8.422086
91307282,-3.359015,0.17363891,8.531059
91307292,-3.4021254,0.15567628,8.504714
91307302,-3.3877552,0.031135254,8.431666
91307312,-3.2692018,0.12693603,8.491542
91307322,-3.2476466,0.16525635,8.384963
91307332,-3.2093263,0.38440064,8.255632
91307342,-3.1722033,0.4155359,8.376581
91307352,-3.258424,0.2814148,8.3957405
91307362,-3.1745985,0.28620484,8.428074
91307372,-3.1602283,0.20118164,8.611293
91307382,-3.1302905,0.1951941,8.453221
91307392,-3.1362782,0.2694397,8.576565
91307402,-3.187771,0.020357667,8.648416
91307412,-3.2608192,0.014370117,8.673563
91307422,-3.3015344,0.062270507,8.692723
91307432,-3.2380664,0.14968872,8.5574045
91307442,-3.138673,0.22273682,8.63165
91307452,-3.2236962,0.25985962,8.6843405
91307462,-3.1913636,0.15208374,8.716674
91307473,-3.2751892,0.122145995,8.644823
91307483,-3.302732,0.15447876,8.686736
91307493,-3.290757,0.17962646,8.740623
91307503,-3.2787817,-0.0371228,8.679551
91307513,-3.2799792,-0.043110352,8.681946
91307523,-3.3087194,-0.05867798,8.793314
91307533,-3.2727942,0.031135254,8.642428
91307543,-3.182981,0.21076173,8.56938
91307553,-3.2727942,0.31494507,8.441246
91307563,-3.1757958,0.32692015,8.381371
91307573,-3.2859669,0.14968872,8.246052
91307583,-3.251239,0.038320314,8.284372
91307593,-3.3123121,-0.013172608,8.317903
91307603,-3.265609,0.027542725,8.091574
91307613,-3.2296839,0.07783814,7.877219
91307623,-3.2859669,0.13292359,7.919132
91307633,-3.3278797,0.32093263,7.5850267
91307643,-3.3841627,0.39637575,7.413783
91307653,-3.3805702,0.5999524,7.331155
91307663,-3.214116,0.62031007,7.218589
91307673,-3.1255004,0.75562865,7.0485425
91307683,-3.1255004,0.8945398,6.871311
91307693,-2.957849,1.0538086,6.774313
91307703,-2.889591,1.040636,6.5934887
91307713,-2.8488758,0.6538403,6.6581545
91307723,-2.8285182,0.13172607,7.05453
91307733,-2.7710376,-0.07664063,7.1203933
91307743,-2.9255164,-0.183219,6.836583
91307753,-2.6560767,-0.43349853,6.2797413
91307763,-2.4728577,-0.429906,6.5372057
91307773,-2.325564,-0.554447,6.7671275
91307783,-2.5854235,-1.0190808,6.70845
91307793,-2.8476782,-1.6334033,6.001919
91307803,-2.5315356,-3.1817834,5.788762
91307813,-2.5075855,-4.5301795,6.803053
91307823,-2.262096,-5.356461,7.782616
91307833,-1.8764977,-5.8713903,8.093968
91307843,-1.6465759,-6.0905347,7.3982153
91307853,-1.1927197,-6.1516075,6.668932
91307863,-1.3986914,-6.8509536,5.724097
91307873,-1.3567786,-7.841294,5.405559
91307883,-0.97118044,-8.558602,5.957611
91307893,-0.59635985,-8.759784,5.5636306
91307903,-0.42391846,-8.489147,5.20797
91307913,-0.31015503,-8.1071415,3.4631982
91307923,-0.33889526,-8.302335,2.2632935
91307933,-0.4263135,-8.856782,2.1842577
91307943,-0.45864624,-9.455537,1.9651135
91307953,-0.7424561,-10.602752,1.5555652
91307963,-1.3028907,-11.880494,0.9316626
91307973,-1.775907,-12.986994,0.9089099
91307983,-2.2237756,-13.572576,1.0741663
91307993,-2.242936,-13.334271,1.0370435
91308003,-2.1758752,-13.093572,0.59276736
91308013,-2.0489392,-12.731924,0.04670288
91308023,-2.1507275,-12.282858,-0.69575316
91308033,-2.1674926,-11.848162,-1.4956897
91308043,-2.0249891,-11.478131,-2.1207898
91308053,-1.9208057,-11.117681,-2.4836352
91308063,-1.8800904,-10.976375,-2.8297155
91308073,-1.8477576,-10.668614,-3.0308971
91308083,-1.5483801,-10.206376,-3.3290772
91308093,-1.2837305,-9.745335,-3.5242712
91308104,-1.1053015,-9.53098,-3.810476
91308114,-1.0609937,-9.596844,-4.087101
91308124,-0.9592053,-9.780063,-4.317023
91308134,-1.0574012,-9.905801,-4.430786
91308144,-1.0047107,-9.837543,-4.5457473
91308154,-0.9675879,-9.741742,-4.6690907
91308164,-0.80592406,-9.608818,-4.685856
91308174,-0.84424436,-9.49745,-4.836742
91308184,-0.9831555,-9.22322,-4.912185
91308194,-1.0753638,-8.883127,-5.2678456
91308204,-1.0837463,-8.632848,-5.419929
91308214,-1.2669654,-8.374186,-5.757627
91308224,-1.355581,-8.258027,-5.8222923
91308234,-1.4406042,-8.346643,-5.9468336
91308244,-1.4956897,-8.543035,-5.7779846
91308254,-1.6202307,-8.361013,-6.0246716
91308264,-1.585503,-8.36221,-6.0498195
91308274,-1.773512,-8.485554,-5.989944
91308284,-1.8250049,-8.5083065,-6.101312
91308294,-1.9220031,-8.478369,-6.13125
91308304,-1.9184107,-8.393346,-6.100115
91308314,-2.1734803,-8.599318,-6.0833497
91308324,-2.4249573,-8.59333,-6.3228517
91308334,-2.4393275,-8.484357,-6.1623855
91308344,-2.3926246,-8.389753,-6.173163
91308354,-2.3830445,-8.26162,-5.901328
91308364,-2.4201672,-8.277187,-5.82828
