37966422,-0.35925293,0.6011499,9.219627
37966432,-0.33889526,0.6274951,9.200467
37966442,-0.31135255,0.5783972,9.22801
37966542,-0.5376819,0.556842,9.222023
37966552,-0.58438474,0.5556445,9.216035
37966562,-0.48618898,0.6981482,9.138197
37966572,-0.35326537,0.7652087,9.102272
37966582,-0.32572266,0.7879614,9.119037
37966592,-0.23710693,0.5867798,9.2184305
37966602,-0.27422974,0.6227051,9.21364
37966612,-0.22992188,0.76281375,9.279503
37966622,-0.1963916,0.8789722,8.90588
37966632,-0.13771363,0.8238867,9.131012
37966642,-0.16525635,0.83945435,9.159752
37966652,-0.1963916,0.8322693,9.347761
37966662,-0.20118164,0.676593,9.2747135
37966672,-0.2694397,0.7424561,9.451944
37966682,-0.25985962,0.864602,9.286688
37966692,-0.10777588,0.97477293,9.126222
37966702,-0.13771363,1.0071057,9.186097
37966712,-0.23710693,0.9460327,9.121432
37966722,-0.11256592,0.9508228,9.023236
37966732,-0.082628176,1.1460168,8.908276
37966742,0.104183346,0.9831555,9.131012
37966752,-0.0119750975,0.98674804,9.1765175
37966762,-0.05628296,1.2298425,9.200467
37966772,-0.06346802,1.2957056,9.1202345
37966782,-0.13172607,1.353186,9.2890835
37966792,-0.15687378,1.3136683,9.314231
37966802,0.040715333,1.5639478,9.21364
37966812,0.0,1.5531702,9.16574
37966822,0.061072998,1.7232165,9.22322
37966832,0.17363891,2.1064196,9.128617
37966842,0.24668701,2.323169,8.855585
37966852,0.37242553,2.5926087,8.766969
37966862,0.4179309,2.8201356,8.893905
37966872,0.42272094,3.2799792,9.095087
37966882,0.52450925,3.7038977,9.066346
37966892,0.49696654,3.8895118,9.001681
37966902,0.4418811,3.7745507,9.031619
37966912,0.33889526,3.627257,8.851993
37966922,0.37841308,3.1674132,8.722661
37966932,0.4263135,2.7243347,8.772957
37966942,0.29817992,2.215393,8.93941
37966952,0.3293152,1.1567944,8.988508
37966962,0.27422974,-0.19040406,9.174122
37966973,-0.031135254,-1.3723462,9.172925
37966982,-0.44906616,-2.6931994,8.996891
37966993,-0.97716796,-3.6116896,8.721463
37967003,-1.5567627,-4.482279,8.393346
37967013,-1.971101,-5.0331335,7.5179663
37967023,-2.311194,-5.2678456,6.5683413
37967033,-2.4357347,-5.6079383,5.364844
37967043,-2.6297314,-6.0150914,4.196074
37967053,-3.2332764,-6.956334,3.5003211
37967063,-3.681145,-7.995773,2.5471032
37967073,-4.2080493,-9.078321,1.4537768
37967083,-4.106261,-9.880653,1.3040881
37967093,-4.3948607,-10.823093,-0.40954834
37967103,-4.5840673,-10.813513,-2.0309765
37967113,-4.843927,-11.08415,-2.2561083
37967123,-5.2846107,-11.07936,-1.7986597
37967133,-5.101392,-11.408675,-2.2656884
37967143,-4.398453,-11.100916,-2.4201672
37967153,-3.9805224,-11.00272,-3.248844
37967163,-4.008065,-10.374027,-4.4643164
37967173,-4.4571314,-9.4507475,-5.859415
37967183,-5.069059,-8.444839,-7.0868626
37967193,-5.5025573,-7.5203614,-6.8473606
37967203,-5.0008006,-7.04495,-6.643784
37967213,-4.4894643,-7.32397,-6.5863037
37967223,-4.045188,-7.4904237,-6.964717
37967233,-3.9505847,-7.322772,-7.5347314
37967243,-3.9050794,-6.356382,-8.289163
37967253,-4.0248303,-4.9612827,-9.092691
37967263,-4.2248144,-4.4990444,-9.437574
37967273,-3.9721398,-5.3828063,-8.91067
37967283,-3.4236803,-6.6701293,-8.774154
37967293,-3.3925452,-6.7108445,-9.001681
37967303,-3.3650024,-5.5516553,-9.24238
37967313,-2.926714,-3.993695,-9.556128
37967323,-1.9830762,-2.933899,-9.610016
37967333,-1.4441968,-2.9243188,-9.430389
37967343,-1.8142273,-3.382965,-9.438772
37967353,-2.029779,-3.4919386,-9.522597
37967363,-1.9291883,-3.3434472,-9.448352
37967373,-1.3244458,-3.2308815,-10.110575
37967383,-0.7723938,-3.4476306,-10.320139
37967393,-0.2586621,-3.3985326,-9.6830635
37967403,0.043110352,-3.37578,-9.5070305
37967413,0.41912842,-3.0476623,-9.5070305
37967423,0.48738647,-2.635719,-9.704619
37967433,0.8861572,-2.4656725,-9.4507475
37967443,1.1232642,-2.4141798,-9.327404
37967453,1.3076806,-2.3638842,-9.374106
37967463,0.80233157,-2.4536974,-9.311836
37967473,0.554447,-2.3758593,-9.412427
37967483,0.39757323,-2.0309765,-9.322614
37967493,0.45265868,-1.834585,-9.273516
37967503,0.28740233,-1.9112256,-9.254355
37967513,0.05029541,-2.0309765,-9.18969
37967523,-0.122145995,-2.0680993,-9.192085
37967533,-0.18920654,-1.7591418,-9.572893
37967543,-0.22632934,-1.8058448,-9.753717
37967554,-0.27422974,-1.971101,-9.889035
37967564,-0.35326537,-1.9866687,-9.85311
37967574,-0.45864624,-1.8872753,-9.932146
37967584,-0.61552,-2.090852,-9.575288
37967594,-0.83825684,-2.4010072,-9.447155
37967604,-0.8202942,-2.654879,-9.577683
37967614,-0.9352551,-2.6800268,-9.647139
37967624,-1.2837305,-2.7901978,-9.600436
37967634,-1.3735437,-2.77463,-9.787248
37967644,-1.4645544,-2.9542565,-9.787248
37967654,-1.5280224,-2.842888,-9.909393
37967664,-1.5699353,-2.5997937,-9.966874
37967674,-1.6190332,-2.5435107,-9.750125
37967684,-1.7447717,-2.6249413,-9.871073
37967694,-1.8872753,-2.6524842,-9.922565
37967704,-1.8896704,-2.4908204,-10.169253
37967714,-1.8250049,-2.4656725,-10.236314
37967724,-1.9806812,-2.5423133,-10.250684
37967734,-1.895658,-2.523153,-10.321337
37967744,-1.890868,-2.3722668,-10.262659
37967771,-1.9782861,-2.44771,-10.193203
37967781,-2.0082238,-2.6644592,-10.41115
37967791,-1.9782861,-2.4740553,-10.44468
37967801,-1.8082397,-2.6129663,-10.481803
37967811,-1.8178198,-2.5147705,-10.47342
37967821,-1.6621436,-2.5890162,-10.432705
37967831,-1.6932788,-2.6512866,-10.242301
37967841,-1.6190332,-2.46687,-10.280622
37967851,-1.5711328,-2.3327491,-10.06028
37967861,-1.5843054,-2.2944288,-9.941726
37967871,-1.5627502,-2.3459215,-9.969269
37967881,-1.6920813,-2.4297473,-9.983639
37967891,-1.8094373,-2.3770568,-10.146501
37967901,-1.8872753,-2.1555176,-10.07465
37967911,-1.8717078,-2.2321582,-9.939331
37967921,-1.9435583,-2.3662794,-9.832752
37967931,-1.9794836,-2.5363257,-9.689052
37967941,-2.1339624,-2.5243506,-9.704619
37967951,-2.086062,-2.391427,-9.762099
37967961,-2.2010229,-2.3159838,-9.902208
37967971,-2.278861,-2.4872277,-9.971663
37967981,-2.1483326,-2.3926246,-9.971663
37967991,-2.1279747,-2.3974144,-9.993219
37968001,-2.1243823,-2.3770568,-10.038724
37968011,-2.2118006,-2.4393275,-10.043514
37968021,-2.1806653,-2.445315,-9.885443
37968031,-2.3602917,-2.5518932,-9.898616
37968041,-2.1950355,-2.5327332,-9.679471
37968051,-2.2213807,-2.4800427,-9.699829
37968061,-2.1531227,-2.4932153,-9.760902
37968071,-2.1854553,-2.5027955,-9.758507
37968082,-2.1459374,-2.5195606,-9.976454
37968092,-2.1854553,-2.3195765,-10.072254
37968102,-2.13516,-2.0369642,-10.097403
37968112,-2.1088147,-2.1698878,-10.061477
37968122,-2.0489392,-2.393822,-9.993219
37968132,-1.9603235,-2.638114,-9.837543
37968142,-2.039359,-2.6608667,-9.918973
37968152,-2.1112096,-2.5327332,-10.075848
37968162,-1.9890637,-2.523153,-9.941726
37968172,-1.9579284,-2.5195606,-9.941726
37968182,-1.8034497,-2.5566833,-9.80042
37968192,-1.9208057,-2.5566833,-9.671089
37968202,-1.7567468,-2.3698719,-9.552535
37968212,-1.9507434,-2.4644752,-9.456735
37968222,-1.8477576,-2.77463,-9.20885
37968232,-1.8992505,-2.863246,-9.135802
37968242,-1.8202149,-2.9255164,-9.244776
37968252,-1.8046472,-2.7854078,-9.316626
37968262,-1.8753003,-2.682422,-9.298663
37968272,-1.7399817,-2.586621,-9.278306
37968282,-1.6705261,-2.5650659,-9.336984
37968292,-1.7555493,-2.7099645,-9.295071
37968302,-1.7256116,-2.767445,-9.357342
37968312,-1.6920813,-2.9590466,-9.406439
37968322,-1.6896863,-2.8596532,-9.552535
37968332,-1.9160156,-2.821333,-9.485475
37968342,-2.015409,-2.9398866,-9.473499
37968352,-1.9531385,-3.0057495,-9.416019
37968362,-1.9399658,-2.9470716,-9.556128
37968372,-1.9734961,-3.0668225,-9.701027
37968382,-2.0848646,-2.9614418,-9.624386
37968392,-1.9974463,-2.889591,-9.557325
37968402,-2.1279747,-3.1865735,-9.746532
37968412,-2.2357507,-3.333867,-10.048305
37968422,-2.3411317,-3.2332764,-10.274633
37968432,-2.4117846,-3.109933,-10.360854
37968442,-2.403402,-3.0428724,-10.256671
37968452,-2.2932312,-3.0296998,-10.047107
37968462,-2.2932312,-3.1578333,-9.8447275
37968472,-2.1902454,-3.187771,-9.837543
37968482,-2.0070264,-3.2332764,-9.821975
37968492,-2.0932472,-3.1997461,-9.9153805
37968502,-1.9315833,-3.1003528,-9.896221
37968512,-1.7663269,-2.8404932,-9.8447275
37968522,-1.3172607,-2.6680517,-9.709409
37968532,-0.96519285,-2.525548,-9.538165
37968543,-0.6873706,-2.3782544,-9.360934
37968553,0.0023950196,-2.7051744,-9.280701
37968563,0.54606444,-2.7003846,-8.960965
37968573,0.6885681,-2.0429516,-8.566985
37968583,0.6382727,-1.3543836,-8.977731
37968593,0.368833,-0.7927515,-9.363329
37968603,0.09699829,-0.57480466,-9.316626
37968613,0.009580079,-0.66701293,-9.277108
37968623,0.0119750975,-0.7759863,-9.479487
37968633,0.10538086,-1.040636,-9.395661
37968643,0.082628176,-1.729204,-8.814869
37968653,-0.05867798,-2.4836352,-7.8568616
37968663,-0.5173242,-2.9913795,-7.0700974
37968673,-1.4334192,-3.4799633,-6.716832
37968683,-2.4093897,-3.5841467,-7.223379
37968693,-3.0572424,-3.6284547,-7.892787
37968703,-3.1590307,-3.3673975,-8.630453
37968713,-2.802173,-3.0524523,-8.8963
37968723,-2.5087829,-3.4476306,-8.53585
37968733,-2.0752845,-4.3421702,-7.6472974
37968743,-2.3339465,-5.6414685,-6.774313
37968753,-2.9051588,-6.6725245,-6.382727
37968763,-3.317102,-7.2293663,-5.994734
37968773,-3.8368213,-8.013736,-7.4712634
37968783,-3.1889684,-7.6784325,-7.1371584
37968793,-2.8476782,-7.787406,-7.171886
37968803,-2.2704785,-7.9346995,-7.164701
37968813,-1.5986755,-8.297545,-6.7551527
37968823,-0.92807007,-8.747808,-6.2905188
37968833,-0.40116578,-9.407637,-5.882168
37968843,-0.16286133,-9.886641,-5.271438
37968853,0.17483643,-10.526111,-4.740941
37968863,0.613125,-10.95482,-4.3541455
37968873,0.81550413,-11.215877,-4.2571473
37968883,1.1172767,-11.183544,-4.357738
37968893,1.4956897,-10.861414,-4.623585
37968903,1.6010705,-10.431507,-4.4583287
37968913,1.9172131,-9.875863,-4.749324
37968923,2.3483167,-9.936936,-4.7205834
37968933,2.5973988,-10.227931,-4.548142
37968943,2.9099488,-10.935659,-4.2415795
37968953,3.1841784,-11.321258,-3.542234
37968963,3.4260755,-11.517649,-3.3111145
37968973,3.5949242,-11.492501,-3.3877552
37968983,3.615282,-11.285332,-3.67396
37968993,3.744613,-11.141631,-4.042793
37969004,3.9218445,-10.976375,-4.324208
37969014,4.054768,-10.821896,-4.2643323
37969024,4.1242237,-10.599159,-4.326603
37969034,4.091891,-10.533296,-4.1781116
37969044,4.0739284,-10.6183195,-4.099076
37969054,4.1098537,-10.465038,-3.988905
37969064,4.2152343,-10.02675,-4.1529636
37969074,4.3206153,-9.328601,-4.4200087
37969084,4.3278003,-8.450827,-4.6104126
37969094,4.2667274,-8.161029,-4.9624805
37969104,3.9805224,-8.028106,-5.2139573
37969114,3.8871167,-8.132289,-5.2810183
37969124,3.7482057,-8.105944,-5.118157
37969145,3.6895275,-7.8963795,-5.0966015
37969155,3.497926,-7.6736426,-5.1696496
37969165,3.5649865,-7.37187,-5.435497
37969175,3.490741,-7.2006264,-5.386399
37969185,3.612887,-7.125183,-5.749244
37969195,3.5434313,-6.9443593,-6.255791
37969206,3.2692018,-6.7132397,-6.5922914
37969216,2.8153455,-6.7767076,-7.0186048
37969226,2.379452,-6.9898643,-7.270082
37969236,2.1639001,-7.1144056,-7.459288
37969246,2.3578968,-7.167096,-7.70837
37969256,2.5554857,-7.0712953,-8.101153
37969266,2.6812243,-6.589896,-8.23767
37969276,2.8524683,-6.5120583,-8.608898
37969286,2.9674292,-6.509663,-8.879535
37969296,3.2991395,-6.6354017,-8.9022875
37969306,3.9386096,-6.45338,-8.765772
37969316,4.4032435,-5.692961,-8.5083065
37969326,4.5457473,-5.2822156,-8.398136
37969336,4.3445654,-4.9529004,-8.660391
37969346,4.0571632,-4.966073,-8.801697
37969356,3.8320313,-4.5565248,-8.177794
37969366,3.3422499,-4.867877,-7.4976087
37969376,3.2272887,-5.126539,-7.021
37969386,3.0835876,-4.878655,-6.7455726
37969396,2.699187,-4.1517663,-7.037765
37969406,2.1782703,-3.4943335,-7.826924
37969416,1.2909155,-2.821333,-8.689131
37969426,0.23111938,-3.3434472,-9.031619
37969436,-0.4406836,-3.8919067,-9.296268
37969446,-1.1448194,-4.2152343,-9.563313
37969456,-1.7723144,-4.1146436,-10.15608
37969466,-2.4465125,-4.218827,-10.594369
37969476,-2.5423133,-4.326603,-11.164384
37969486,-2.391427,-4.8008165,-11.4769335
37969496,-2.14953,-4.932543,-11.540401
37969506,-1.8046472,-5.0642686,-11.617043
37969516,-1.2645704,-5.3145485,-11.333233
37969526,-0.99752563,-5.5660253,-11.158396
37969536,-0.87777466,-5.47741,-11.269764
37969546,-0.7149133,-4.721781,-11.388318
37969556,-0.19878662,-4.3385777,-11.205099
37969566,0.7472461,-4.0655456,-10.432705
37969576,1.3591735,-4.047583,-9.571695
37969586,1.7531543,-3.7589831,-8.889115
37969596,2.0261865,-3.3182995,-8.813672
37969606,2.205813,-3.302732,-8.744216
37969616,2.5327332,-3.490741,-8.768167
37969626,2.7315197,-3.7925134,-8.971744
37969636,2.8416908,-3.8428087,-8.811276
37969646,2.7590625,-4.0487804,-8.8963
37969656,2.9003687,-4.0332127,-8.576565
37969666,2.8716285,-3.918252,-8.539442
37969676,2.8716285,-3.681145,-8.832832
37969687,2.6488917,-3.4476306,-8.971744
37969697,2.494413,-3.222499,-9.083112
37969707,2.4716601,-3.3961377,-9.484278
37969717,2.567461,-3.3913476,-9.898616
37969727,2.4860303,-3.0620325,-10.048305
37969737,2.4141798,-2.6764343,-10.083033
37969747,2.5447083,-2.513573,-9.866283
37969757,2.7147546,-2.3830445,-9.504635
37969767,2.8488758,-2.2453308,-9.153765
37969777,2.943479,-2.2297633,-8.842412
37969787,3.1087353,-2.1124072,-9.43518
37969797,3.1123278,-2.13516,-10.316546
37969807,3.0991552,-2.5494983,-11.260184
37969817,3.1302905,-2.9123437,-11.98348
37969827,3.0237122,-3.1159203,-12.096046
37969837,2.8392956,-2.5375233,-11.899654
37969847,2.4740553,-1.7004639,-12.196637
37969857,2.032174,-1.5435901,-12.881613
37969867,1.8776953,-1.7076489,-12.680431
37969877,1.7818946,-2.2285657,-12.106824
37969887,1.6046631,-2.4956102,-12.251722
37969897,1.4166541,-2.4417224,-12.843292
37969907,1.3172607,-2.327959,-13.54144
37969917,1.4669495,-2.4956102,-13.509108
37969927,1.3196558,-2.7494824,-13.0803995
37969937,0.6334827,-3.0811927,-12.922328
37969947,0.29937744,-3.2452514,-13.043277
37969957,-0.14489868,-3.3159046,-12.727134
37969967,-0.41074586,-2.8728259,-11.854149
37969977,-0.67898804,-2.8907886,-11.445798
37969987,-0.87777466,-2.9003687,-10.841056
37969997,-1.1987072,-2.9291089,-10.43989
37970007,-1.219065,-3.0392797,-10.517728
37970017,-1.2681628,-3.436853,-10.904524
37970027,-1.4178516,-3.8823266,-10.75723
37970037,-1.5711328,-4.1385937,-9.51661
37970047,-1.5735278,-3.7613783,-7.806566
37970057,-1.3052857,-3.114723,-6.7850904
37970067,-1.1316468,-3.2763867,-6.1516075
37970077,-0.7484436,-3.6559973,-6.3935046
37970087,-1.0633887,-4.1373963,-7.7814183
37970097,-1.2573853,-5.102589,-8.322693
37970107,-0.9831555,-6.0546093,-8.647218
37970117,-0.864602,-6.1276574,-8.471184
37970127,-1.1963123,-6.2617784,-9.133407
37970137,-1.4920971,-6.1300526,-8.59812
37970147,-2.1040246,-6.213878,-7.310797
37970157,-2.3686743,-5.654641,-6.7455726
37970168,-2.4536974,-6.2869263,-7.219786
37970178,-1.9375708,-11.081756,-3.737428
37970188,-1.526825,-15.209572,-1.3998889
37970198,-1.5747254,-14.273119,-0.91250247
37970208,-2.379452,-11.280542,-3.417693
37970218,-3.2644117,-7.3766603,-4.997208
37970228,-3.8464015,-2.7866051,-3.8535864
37970238,-3.7781434,-0.7388635,-2.5291407
37970248,-3.3278797,-1.2406201,-1.4142591
37970258,-3.549419,-3.749403,0.671803
37970268,-3.1470556,-6.7970653,1.8333875
37970278,-2.3722668,-9.008866,3.6631823
37970288,-1.5124549,-9.702224,4.205654
37970298,-0.6993457,-7.3754625,3.2428565
37970308,-0.39517823,-5.132527,2.3710694
37970318,0.017962646,-5.588778,2.0525317
37970328,0.8454419,-8.908276,2.8656409
37970338,1.7507592,-11.178754,4.643943
37970348,2.1207898,-10.660232,4.1170387
37970358,0.9400452,-8.695118,3.166216
37970368,-0.041912843,-7.147936,1.9315833
37970378,-0.06346802,-6.779103,1.5567627
37970388,0.4430786,-7.6544824,1.84656
37970398,1.1472144,-9.135802,2.9039612
37970408,1.5232325,-10.753637,3.297942
37970418,2.0776794,-12.028986,3.182981
37970428,2.3830445,-10.908116,1.5795153
37970438,2.6788294,-9.083112,-0.5137317
37970448,3.681145,-8.86277,-1.5459851
37970458,4.4128237,-10.5620365,-1.541195
37970468,3.9960902,-13.16183,-1.289718
37970478,2.9674292,-15.452666,-0.77718383
37970498,1.7579443,-17.10523,0.6478528
37970508,0.6478528,-16.775915,1.4597644
37970518,0.41314086,-13.379777,0.8957373
37970528,0.68976563,-10.111773,0.37841308
37970538,0.33410522,-8.5598,1.1603869
37970548,-0.8071216,-9.2747135,2.283651
37970558,-1.7208215,-10.754835,3.5326538
37970568,-2.7279272,-10.590776,4.5852647
37970578,-3.190166,-8.411308,4.907395
37970588,-4.1805067,-6.643784,5.077441
37970599,-4.888235,-6.428232,5.19839
37970609,-4.5074267,-7.467671,6.0486217
37970619,-3.8440063,-8.541837,6.9922595
37970629,-2.7327173,-8.702304,8.431666
37970639,-1.5244299,-8.113129,8.808882
37970649,-1.3867164,-7.571854,7.425758
37970659,-0.8969348,-6.636599,5.7217016
37970669,-0.067060545,-6.803053,4.990023
37970679,0.432301,-7.677235,5.022356
37970689,0.85502195,-8.705896,4.8810496
37970699,1.3040881,-10.291399,6.0342517
37970709,2.15432,-10.712922,5.51573
37970719,2.6931994,-10.660232,3.9445972
37970729,3.3745825,-10.789563,3.6883302
37970739,3.69312,-10.933264,4.1170387
37970749,3.2919543,-10.290201,3.5458264
37970759,3.1865735,-9.778865,3.4715807
37970769,3.0560448,-9.727372,4.628375
37970779,2.6931994,-8.737031,5.5145326
37970789,2.1854553,-6.9587293,5.550458
37970799,1.8693128,-5.7001467,5.4163365
37970809,1.7483642,-5.1133666,5.7995396
37970819,1.3771362,-4.1194334,6.1552
37970829,1.2022998,-2.9171338,6.229446
37970839,1.3615686,-2.6033862,6.138435
37970849,1.2178674,-2.335144,7.0401597
37970859,1.4058765,-2.0549269,7.0581226
37970869,1.1603869,-1.6765137,6.8138304
37970879,0.7688013,-1.2813355,6.7755103
37970889,0.13052857,-1.1160791,7.060518
37970899,-0.43110353,-1.1927197,7.1383557
37970909,-0.556842,-2.0118165,7.276069
37970919,-0.25147706,-3.1554382,7.796986
37970929,-0.9316626,-3.6332445,8.5645895
